0_images_name,0_labels,1_images_name,1_labels,2_images_name,2_labels,3_images_name,3_labels,4_images_name,4_labels
ISIC_0030513,,ISIC_0025110,,ISIC_0026758,,ISIC_0029985,,ISIC_0033623,
ISIC_0029775,,ISIC_0030163,,ISIC_0030597,,ISIC_0024309,,ISIC_0033839,
ISIC_0024683,,ISIC_0027383,,ISIC_0029684,,ISIC_0024849,,ISIC_0033101,
ISIC_0028359,,ISIC_0026665,,ISIC_0031330,,ISIC_0027492,,ISIC_0033951,
ISIC_0028788,,ISIC_0024781,,ISIC_0024601,,ISIC_0025201,,ISIC_0033436,
ISIC_0031246,,ISIC_0029821,,ISIC_0025141,,ISIC_0029457,,ISIC_0032169,
ISIC_0031283,,ISIC_0029407,,ISIC_0028839,,ISIC_0027565,,ISIC_0032805,
ISIC_0031627,,ISIC_0028045,,ISIC_0024594,,ISIC_0025925,,ISIC_0032507,
ISIC_0029855,,ISIC_0031116,,ISIC_0031006,,ISIC_0027899,,ISIC_0033386,
ISIC_0031300,,ISIC_0028657,,ISIC_0025787,,ISIC_0031497,,ISIC_0032527,
ISIC_0027235,,ISIC_0024668,,ISIC_0026238,,ISIC_0025591,,ISIC_0032942,
ISIC_0029566,,ISIC_0031926,,ISIC_0031883,,ISIC_0026817,,ISIC_0032868,
ISIC_0026000,,ISIC_0030581,,ISIC_0029058,,ISIC_0029517,,ISIC_0032881,
ISIC_0029121,,ISIC_0031850,,ISIC_0031662,,ISIC_0029127,,ISIC_0032996,
ISIC_0027015,,ISIC_0027656,,ISIC_0027817,,ISIC_0030924,,ISIC_0034063,
ISIC_0027922,,ISIC_0028528,,ISIC_0027330,,ISIC_0025308,,ISIC_0032625,
ISIC_0031782,,ISIC_0026900,,ISIC_0029188,,ISIC_0026288,,ISIC_0033058,
ISIC_0025850,,ISIC_0025336,,ISIC_0027887,,ISIC_0026354,,ISIC_0032811,
ISIC_0025010,,ISIC_0030553,,ISIC_0026428,,ISIC_0029954,,ISIC_0034266,
ISIC_0026674,,ISIC_0024469,,ISIC_0028248,,ISIC_0028674,,ISIC_0033892,
ISIC_0028483,,ISIC_0024686,,ISIC_0024869,,ISIC_0031079,,ISIC_0032224,
ISIC_0024899,,ISIC_0026216,,ISIC_0025133,,ISIC_0026537,,ISIC_0033313,
ISIC_0031143,,ISIC_0030820,,ISIC_0025023,,ISIC_0029993,,ISIC_0033827,
ISIC_0026379,,ISIC_0031355,,ISIC_0030638,,ISIC_0030535,,ISIC_0033510,
ISIC_0031988,,ISIC_0025146,,ISIC_0028053,,ISIC_0031599,,ISIC_0034088,
ISIC_0025160,,ISIC_0030470,,ISIC_0029367,,ISIC_0025673,,ISIC_0032494,
ISIC_0031884,,ISIC_0028529,,ISIC_0029175,,ISIC_0029450,,ISIC_0032140,
ISIC_0028413,,ISIC_0025226,,ISIC_0025582,,ISIC_0029355,,ISIC_0032540,
ISIC_0030847,,ISIC_0025715,,ISIC_0028817,,ISIC_0030061,,ISIC_0033683,
ISIC_0026484,,ISIC_0024615,,ISIC_0026426,,ISIC_0025020,,ISIC_0032195,
ISIC_0024311,,ISIC_0024548,,ISIC_0030718,,ISIC_0025688,,ISIC_0033930,
ISIC_0030650,,ISIC_0029956,,ISIC_0026733,,ISIC_0029649,,ISIC_0034086,
ISIC_0031828,,ISIC_0031734,,ISIC_0024968,,ISIC_0031635,,ISIC_0032094,
ISIC_0030284,,ISIC_0031847,,ISIC_0031583,,ISIC_0030121,,ISIC_0033080,
ISIC_0030405,,ISIC_0024558,,ISIC_0032062,,ISIC_0026326,,ISIC_0034010,
ISIC_0027942,,ISIC_0031456,,ISIC_0029696,,ISIC_0025059,,ISIC_0033462,
ISIC_0030610,,ISIC_0027398,,ISIC_0028089,,ISIC_0025538,,ISIC_0032760,
ISIC_0024810,,ISIC_0025553,,ISIC_0024752,,ISIC_0027396,,ISIC_0032734,
ISIC_0028889,,ISIC_0028251,,ISIC_0029435,,ISIC_0027272,,ISIC_0032874,
ISIC_0031199,,ISIC_0027091,,ISIC_0031606,,ISIC_0025908,,ISIC_0032378,
ISIC_0028726,,ISIC_0028340,,ISIC_0030975,,ISIC_0030719,,ISIC_0032891,
ISIC_0028616,,ISIC_0027087,,ISIC_0027085,,ISIC_0030880,,ISIC_0032563,
ISIC_0030866,,ISIC_0024606,,ISIC_0026226,,ISIC_0026076,,ISIC_0033596,
ISIC_0027196,,ISIC_0029452,,ISIC_0027839,,ISIC_0031767,,ISIC_0034053,
ISIC_0027206,,ISIC_0026285,,ISIC_0031754,,ISIC_0026628,,ISIC_0034194,
ISIC_0026121,,ISIC_0029861,,ISIC_0026651,,ISIC_0027311,,ISIC_0032109,
ISIC_0027898,,ISIC_0030410,,ISIC_0027630,,ISIC_0025126,,ISIC_0033495,
ISIC_0026504,,ISIC_0027762,,ISIC_0028799,,ISIC_0029695,,ISIC_0032520,
ISIC_0025952,,ISIC_0028976,,ISIC_0032080,,ISIC_0030541,,ISIC_0034245,
ISIC_0025067,,ISIC_0025170,,ISIC_0032041,,ISIC_0028507,,ISIC_0033898,
ISIC_0027752,,ISIC_0027013,,ISIC_0024423,,ISIC_0028936,,ISIC_0033775,
ISIC_0031818,,ISIC_0029312,,ISIC_0029633,,ISIC_0026938,,ISIC_0033760,
ISIC_0026678,,ISIC_0024663,,ISIC_0025890,,ISIC_0027379,,ISIC_0034278,
ISIC_0028999,,ISIC_0028637,,ISIC_0027340,,ISIC_0031387,,ISIC_0032849,
ISIC_0026240,,ISIC_0028729,,ISIC_0031183,,ISIC_0031860,,ISIC_0032670,
ISIC_0028600,,ISIC_0027518,,ISIC_0028825,,ISIC_0029939,,ISIC_0033989,
ISIC_0028791,,ISIC_0030994,,ISIC_0027540,,ISIC_0031188,,ISIC_0032582,
ISIC_0029746,,ISIC_0027940,,ISIC_0026028,,ISIC_0027462,,ISIC_0032216,
ISIC_0029148,,ISIC_0024633,,ISIC_0024631,,ISIC_0024576,,ISIC_0032260,
ISIC_0025438,,ISIC_0025447,,ISIC_0028934,,ISIC_0029038,,ISIC_0032398,
ISIC_0031837,,ISIC_0024355,,ISIC_0027169,,ISIC_0026450,,ISIC_0032831,
ISIC_0027783,,ISIC_0029845,,ISIC_0026177,,ISIC_0029422,,ISIC_0034192,
ISIC_0026951,,ISIC_0029159,,ISIC_0029441,,ISIC_0027384,,ISIC_0033767,
ISIC_0026330,,ISIC_0029229,,ISIC_0030084,,ISIC_0027877,,ISIC_0033389,
ISIC_0029987,,ISIC_0027280,,ISIC_0025381,,ISIC_0027787,,ISIC_0032896,
ISIC_0025461,,ISIC_0026881,,ISIC_0025049,,ISIC_0028021,,ISIC_0032484,
ISIC_0028081,,ISIC_0024343,,ISIC_0026587,,ISIC_0029140,,ISIC_0033425,
ISIC_0025421,,ISIC_0028967,,ISIC_0029085,,ISIC_0030699,,ISIC_0033836,
ISIC_0027441,,ISIC_0026368,,ISIC_0026990,,ISIC_0030289,,ISIC_0034020,
ISIC_0031438,,ISIC_0028048,,ISIC_0029925,,ISIC_0030449,,ISIC_0033176,
ISIC_0031579,,ISIC_0031882,,ISIC_0026617,,ISIC_0030947,,ISIC_0032677,
ISIC_0025088,,ISIC_0026170,,ISIC_0031091,,ISIC_0025242,,ISIC_0033474,
ISIC_0025305,,ISIC_0029366,,ISIC_0032011,,ISIC_0028034,,ISIC_0032377,
ISIC_0025853,,ISIC_0028066,,ISIC_0026497,,ISIC_0031039,,ISIC_0032452,
ISIC_0025315,,ISIC_0028932,,ISIC_0032027,,ISIC_0026338,,ISIC_0033208,
ISIC_0025367,,ISIC_0030896,,ISIC_0024440,,ISIC_0029631,,ISIC_0033145,
ISIC_0024320,,ISIC_0025676,,ISIC_0030562,,ISIC_0030475,,ISIC_0033721,
ISIC_0029223,,ISIC_0030373,,ISIC_0027654,,ISIC_0024731,,ISIC_0034084,
ISIC_0031858,,ISIC_0026402,,ISIC_0030161,,ISIC_0028997,,ISIC_0034297,
ISIC_0029296,,ISIC_0029388,,ISIC_0025118,,ISIC_0029065,,ISIC_0033395,
ISIC_0025951,,ISIC_0025586,,ISIC_0026197,,ISIC_0031353,,ISIC_0032505,
ISIC_0024802,,ISIC_0027974,,ISIC_0030214,,ISIC_0027055,,ISIC_0034300,
ISIC_0026075,,ISIC_0027555,,ISIC_0031076,,ISIC_0026583,,ISIC_0033420,
ISIC_0024789,,ISIC_0028298,,ISIC_0028140,,ISIC_0030378,,ISIC_0032713,
ISIC_0030048,,ISIC_0030332,,ISIC_0031930,,ISIC_0029528,,ISIC_0032334,
ISIC_0025834,,ISIC_0027554,,ISIC_0029667,,ISIC_0025057,,ISIC_0034182,
ISIC_0028502,,ISIC_0026850,,ISIC_0026222,,ISIC_0026122,,ISIC_0033126,
ISIC_0028484,,ISIC_0030180,,ISIC_0031805,,ISIC_0029605,,ISIC_0033233,
ISIC_0025737,,ISIC_0026198,,ISIC_0028301,,ISIC_0026244,,ISIC_0032366,
ISIC_0026128,,ISIC_0029950,,ISIC_0029046,,ISIC_0029190,,ISIC_0032980,
ISIC_0031695,,ISIC_0026956,,ISIC_0030658,,ISIC_0030804,,ISIC_0033552,
ISIC_0027104,,ISIC_0029803,,ISIC_0031207,,ISIC_0029657,,ISIC_0033163,
ISIC_0030152,,ISIC_0026183,,ISIC_0030620,,ISIC_0031163,,ISIC_0032853,
ISIC_0030857,,ISIC_0024379,,ISIC_0028756,,ISIC_0030832,,ISIC_0032519,
ISIC_0026773,,ISIC_0031562,,ISIC_0031370,,ISIC_0029724,,ISIC_0033588,
ISIC_0027143,,ISIC_0027541,,ISIC_0032015,,ISIC_0029173,,ISIC_0032418,
ISIC_0028535,,ISIC_0025544,,ISIC_0026448,,ISIC_0029151,,ISIC_0033442,
ISIC_0025815,,ISIC_0029530,,ISIC_0026609,,ISIC_0026146,,ISIC_0033003,
ISIC_0028010,,ISIC_0030752,,ISIC_0027368,,ISIC_0030473,,ISIC_0032102,
ISIC_0029554,,ISIC_0030961,,ISIC_0026241,,ISIC_0027699,,ISIC_0034147,
ISIC_0032065,,ISIC_0028679,,ISIC_0029671,,ISIC_0027088,,ISIC_0033340,
ISIC_0026459,,ISIC_0031920,,ISIC_0026218,,ISIC_0025961,,ISIC_0033314,
ISIC_0030973,,ISIC_0031249,,ISIC_0025506,,ISIC_0024319,,ISIC_0033231,
ISIC_0025323,,ISIC_0024508,,ISIC_0028563,,ISIC_0028849,,ISIC_0032788,
ISIC_0024326,,ISIC_0026969,,ISIC_0026162,,ISIC_0028118,,ISIC_0033917,
ISIC_0026064,,ISIC_0024570,,ISIC_0029738,,ISIC_0030873,,ISIC_0032341,
ISIC_0027211,,ISIC_0028377,,ISIC_0031504,,ISIC_0031750,,ISIC_0032837,
ISIC_0030147,,ISIC_0030984,,ISIC_0027662,,ISIC_0030716,,ISIC_0033251,
ISIC_0026108,,ISIC_0027979,,ISIC_0028522,,ISIC_0028458,,ISIC_0032272,
ISIC_0030711,,ISIC_0025549,,ISIC_0031173,,ISIC_0031834,,ISIC_0033661,
ISIC_0024765,,ISIC_0031665,,ISIC_0029259,,ISIC_0025871,,ISIC_0032299,
ISIC_0027810,,ISIC_0027274,,ISIC_0026461,,ISIC_0030001,,ISIC_0034130,
ISIC_0026658,,ISIC_0030043,,ISIC_0026878,,ISIC_0029942,,ISIC_0033407,
ISIC_0024714,,ISIC_0028265,,ISIC_0025607,,ISIC_0030538,,ISIC_0034273,
ISIC_0029774,,ISIC_0029970,,ISIC_0028160,,ISIC_0031703,,ISIC_0033627,
ISIC_0030596,,ISIC_0029030,,ISIC_0031676,,ISIC_0028596,,ISIC_0033259,
ISIC_0028452,,ISIC_0027782,,ISIC_0026603,,ISIC_0025950,,ISIC_0032795,
ISIC_0031688,,ISIC_0026184,,ISIC_0027380,,ISIC_0030584,,ISIC_0032227,
ISIC_0025697,,ISIC_0024642,,ISIC_0030274,,ISIC_0026703,,ISIC_0032158,
ISIC_0026911,,ISIC_0029795,,ISIC_0029269,,ISIC_0027431,,ISIC_0032448,
ISIC_0031221,,ISIC_0024778,,ISIC_0031081,,ISIC_0029994,,ISIC_0033958,
ISIC_0030072,,ISIC_0027166,,ISIC_0030657,,ISIC_0027230,,ISIC_0032855,
ISIC_0029565,,ISIC_0025669,,ISIC_0028244,,ISIC_0031634,,ISIC_0033110,
ISIC_0029215,,ISIC_0028938,,ISIC_0026160,,ISIC_0029057,,ISIC_0033010,
ISIC_0029988,,ISIC_0030291,,ISIC_0030466,,ISIC_0027160,,ISIC_0032882,
ISIC_0026779,,ISIC_0031042,,ISIC_0024417,,ISIC_0031830,,ISIC_0032322,
ISIC_0024693,,ISIC_0024437,,ISIC_0027009,,ISIC_0031255,,ISIC_0032454,
ISIC_0026155,,ISIC_0031924,,ISIC_0031898,,ISIC_0028384,,ISIC_0033360,
ISIC_0029110,,ISIC_0027566,,ISIC_0030412,,ISIC_0031269,,ISIC_0033652,
ISIC_0030729,,ISIC_0029493,,ISIC_0031296,,ISIC_0031481,,ISIC_0032691,
ISIC_0026570,,ISIC_0031560,,ISIC_0024462,,ISIC_0029818,,ISIC_0033319,
ISIC_0026003,,ISIC_0027772,,ISIC_0030503,,ISIC_0027970,,ISIC_0034185,
ISIC_0025977,,ISIC_0026099,,ISIC_0029214,,ISIC_0030219,,ISIC_0033527,
ISIC_0025473,,ISIC_0026013,,ISIC_0031791,,ISIC_0030968,,ISIC_0033069,
ISIC_0026840,,ISIC_0026949,,ISIC_0030563,,ISIC_0025864,,ISIC_0032251,
ISIC_0030174,,ISIC_0030495,,ISIC_0029725,,ISIC_0024738,,ISIC_0033851,
ISIC_0026740,,ISIC_0029787,,ISIC_0025320,,ISIC_0025360,,ISIC_0033335,
ISIC_0025279,,ISIC_0029198,,ISIC_0028276,,ISIC_0029620,,ISIC_0033131,
ISIC_0031328,,ISIC_0028153,,ISIC_0029815,,ISIC_0025401,,ISIC_0033359,
ISIC_0025198,,ISIC_0026246,,ISIC_0028919,,ISIC_0030235,,ISIC_0032880,
ISIC_0025633,,ISIC_0026011,,ISIC_0027870,,ISIC_0026123,,ISIC_0033282,
ISIC_0030252,,ISIC_0029798,,ISIC_0031195,,ISIC_0024588,,ISIC_0033645,
ISIC_0024826,,ISIC_0029743,,ISIC_0026611,,ISIC_0028578,,ISIC_0033895,
ISIC_0030923,,ISIC_0025230,,ISIC_0025042,,ISIC_0028083,,ISIC_0034195,
ISIC_0025125,,ISIC_0029808,,ISIC_0030875,,ISIC_0029386,,ISIC_0033971,
ISIC_0025733,,ISIC_0030296,,ISIC_0027845,,ISIC_0028850,,ISIC_0033419,
ISIC_0029767,,ISIC_0025974,,ISIC_0029864,,ISIC_0025270,,ISIC_0032176,
ISIC_0028632,,ISIC_0030842,,ISIC_0029886,,ISIC_0030540,,ISIC_0032749,
ISIC_0029344,,ISIC_0026267,,ISIC_0030890,,ISIC_0031210,,ISIC_0032974,
ISIC_0026274,,ISIC_0027114,,ISIC_0028589,,ISIC_0027273,,ISIC_0032501,
ISIC_0027746,,ISIC_0028058,,ISIC_0029599,,ISIC_0029499,,ISIC_0033228,
ISIC_0024842,,ISIC_0029721,,ISIC_0026649,,ISIC_0030816,,ISIC_0033484,
ISIC_0030669,,ISIC_0030831,,ISIC_0025078,,ISIC_0029989,,ISIC_0033857,
ISIC_0028501,,ISIC_0029187,,ISIC_0028206,,ISIC_0029926,,ISIC_0034176,
ISIC_0026101,,ISIC_0031293,,ISIC_0025993,,ISIC_0026689,,ISIC_0032951,
ISIC_0026521,,ISIC_0028321,,ISIC_0024502,,ISIC_0026580,,ISIC_0033139,
ISIC_0029508,,ISIC_0029410,,ISIC_0025859,,ISIC_0025407,,ISIC_0032864,
ISIC_0025802,,ISIC_0030811,,ISIC_0030120,,ISIC_0029507,,ISIC_0032971,
ISIC_0031053,,ISIC_0029712,,ISIC_0030353,,ISIC_0029285,,ISIC_0034157,
ISIC_0029622,,ISIC_0028269,,ISIC_0025426,,ISIC_0028292,,ISIC_0032309,
ISIC_0031018,,ISIC_0029679,,ISIC_0025706,,ISIC_0025216,,ISIC_0032931,
ISIC_0030262,,ISIC_0029293,,ISIC_0027345,,ISIC_0030643,,ISIC_0033963,
ISIC_0027493,,ISIC_0026189,,ISIC_0026423,,ISIC_0031984,,ISIC_0034017,
ISIC_0029862,,ISIC_0025478,,ISIC_0031632,,ISIC_0027486,,ISIC_0033033,
ISIC_0027284,,ISIC_0028597,,ISIC_0030960,,ISIC_0026283,,ISIC_0033936,
ISIC_0030196,,ISIC_0027901,,ISIC_0029162,,ISIC_0029205,,ISIC_0033697,
ISIC_0029335,,ISIC_0028531,,ISIC_0030696,,ISIC_0026635,,ISIC_0032458,
ISIC_0031382,,ISIC_0024503,,ISIC_0028145,,ISIC_0027714,,ISIC_0032136,
ISIC_0026078,,ISIC_0026561,,ISIC_0030376,,ISIC_0028072,,ISIC_0032754,
ISIC_0027703,,ISIC_0025821,,ISIC_0026501,,ISIC_0028407,,ISIC_0032211,
ISIC_0031342,,ISIC_0025058,,ISIC_0025624,,ISIC_0029869,,ISIC_0033864,
ISIC_0030909,,ISIC_0027986,,ISIC_0029310,,ISIC_0030496,,ISIC_0032548,
ISIC_0029330,,ISIC_0030938,,ISIC_0031680,,ISIC_0025969,,ISIC_0033792,
ISIC_0028761,,ISIC_0030904,,ISIC_0028580,,ISIC_0026418,,ISIC_0033489,
ISIC_0028167,,ISIC_0031641,,ISIC_0025281,,ISIC_0025828,,ISIC_0033667,
ISIC_0026515,,ISIC_0031027,,ISIC_0025921,,ISIC_0031899,,ISIC_0033503,
ISIC_0025359,,ISIC_0028732,,ISIC_0031671,,ISIC_0024905,,ISIC_0032276,
ISIC_0030300,,ISIC_0029653,,ISIC_0025552,,ISIC_0029751,,ISIC_0032546,
ISIC_0026494,,ISIC_0031629,,ISIC_0031704,,ISIC_0025338,,ISIC_0033763,
ISIC_0024680,,ISIC_0025689,,ISIC_0025843,,ISIC_0025809,,ISIC_0033882,
ISIC_0027701,,ISIC_0027168,,ISIC_0026310,,ISIC_0030855,,ISIC_0034198,
ISIC_0030762,,ISIC_0025496,,ISIC_0031859,,ISIC_0030251,,ISIC_0033376,
ISIC_0030397,,ISIC_0028665,,ISIC_0026435,,ISIC_0030425,,ISIC_0032347,
ISIC_0027123,,ISIC_0030568,,ISIC_0025994,,ISIC_0024757,,ISIC_0033021,
ISIC_0028279,,ISIC_0029905,,ISIC_0028552,,ISIC_0026328,,ISIC_0032399,
ISIC_0024759,,ISIC_0025561,,ISIC_0028304,,ISIC_0027646,,ISIC_0034290,
ISIC_0024812,,ISIC_0026488,,ISIC_0029284,,ISIC_0030307,,ISIC_0033537,
ISIC_0028614,,ISIC_0025398,,ISIC_0031877,,ISIC_0029902,,ISIC_0032865,
ISIC_0031605,,ISIC_0028074,,ISIC_0028344,,ISIC_0027761,,ISIC_0033988,
ISIC_0025829,,ISIC_0031235,,ISIC_0031069,,ISIC_0025304,,ISIC_0034311,
ISIC_0030350,,ISIC_0024394,,ISIC_0031628,,ISIC_0025852,,ISIC_0032605,
ISIC_0026741,,ISIC_0027718,,ISIC_0028716,,ISIC_0029180,,ISIC_0034212,
ISIC_0027092,,ISIC_0025346,,ISIC_0025062,,ISIC_0028055,,ISIC_0032189,
ISIC_0028906,,ISIC_0028098,,ISIC_0025763,,ISIC_0024922,,ISIC_0032340,
ISIC_0027736,,ISIC_0029119,,ISIC_0031997,,ISIC_0029536,,ISIC_0032412,
ISIC_0028435,,ISIC_0031696,,ISIC_0030384,,ISIC_0029842,,ISIC_0033970,
ISIC_0031107,,ISIC_0025395,,ISIC_0027625,,ISIC_0026232,,ISIC_0033303,
ISIC_0024938,,ISIC_0029719,,ISIC_0028405,,ISIC_0027444,,ISIC_0034091,
ISIC_0031902,,ISIC_0030838,,ISIC_0030220,,ISIC_0025400,,ISIC_0032385,
ISIC_0029701,,ISIC_0024991,,ISIC_0031978,,ISIC_0028466,,ISIC_0033149,
ISIC_0028824,,ISIC_0030371,,ISIC_0029325,,ISIC_0029189,,ISIC_0033821,
ISIC_0028397,,ISIC_0027003,,ISIC_0030900,,ISIC_0028403,,ISIC_0033065,
ISIC_0029481,,ISIC_0030726,,ISIC_0025343,,ISIC_0031126,,ISIC_0032188,
ISIC_0029675,,ISIC_0024493,,ISIC_0031964,,ISIC_0030051,,ISIC_0033723,
ISIC_0030006,,ISIC_0026396,,ISIC_0030911,,ISIC_0026462,,ISIC_0032966,
ISIC_0031507,,ISIC_0031866,,ISIC_0030282,,ISIC_0024749,,ISIC_0032137,
ISIC_0026640,,ISIC_0024698,,ISIC_0031826,,ISIC_0026805,,ISIC_0033950,
ISIC_0029553,,ISIC_0028974,,ISIC_0028903,,ISIC_0025537,,ISIC_0032541,
ISIC_0026058,,ISIC_0024613,,ISIC_0029792,,ISIC_0026193,,ISIC_0032956,
ISIC_0031664,,ISIC_0028498,,ISIC_0026043,,ISIC_0030406,,ISIC_0032492,
ISIC_0029881,,ISIC_0028725,,ISIC_0028896,,ISIC_0030388,,ISIC_0033177,
ISIC_0026407,,ISIC_0024794,,ISIC_0025943,,ISIC_0030886,,ISIC_0032403,
ISIC_0025026,,ISIC_0026939,,ISIC_0026701,,ISIC_0029350,,ISIC_0032607,
ISIC_0025726,,ISIC_0027000,,ISIC_0031657,,ISIC_0030981,,ISIC_0032581,
ISIC_0028946,,ISIC_0024996,,ISIC_0027763,,ISIC_0028004,,ISIC_0032262,
ISIC_0026565,,ISIC_0025667,,ISIC_0027931,,ISIC_0025572,,ISIC_0034156,
ISIC_0024339,,ISIC_0031895,,ISIC_0024979,,ISIC_0027324,,ISIC_0032236,
ISIC_0031726,,ISIC_0026630,,ISIC_0027292,,ISIC_0024542,,ISIC_0033818,
ISIC_0030198,,ISIC_0024653,,ISIC_0024950,,ISIC_0026715,,ISIC_0033356,
ISIC_0027264,,ISIC_0027632,,ISIC_0031172,,ISIC_0025013,,ISIC_0033919,
ISIC_0030736,,ISIC_0031317,,ISIC_0026136,,ISIC_0031567,,ISIC_0032289,
ISIC_0025905,,ISIC_0025054,,ISIC_0025207,,ISIC_0030435,,ISIC_0034128,
ISIC_0027205,,ISIC_0025165,,ISIC_0025587,,ISIC_0025060,,ISIC_0033142,
ISIC_0028392,,ISIC_0029826,,ISIC_0029479,,ISIC_0026750,,ISIC_0032423,
ISIC_0028300,,ISIC_0026088,,ISIC_0031631,,ISIC_0025114,,ISIC_0032474,
ISIC_0028157,,ISIC_0030560,,ISIC_0029943,,ISIC_0030328,,ISIC_0032893,
ISIC_0026300,,ISIC_0031106,,ISIC_0031251,,ISIC_0030515,,ISIC_0034231,
ISIC_0030200,,ISIC_0030413,,ISIC_0026922,,ISIC_0025074,,ISIC_0032257,
ISIC_0030786,,ISIC_0029154,,ISIC_0031956,,ISIC_0027459,,ISIC_0033766,
ISIC_0026705,,ISIC_0029186,,ISIC_0031466,,ISIC_0030433,,ISIC_0033048,
ISIC_0026235,,ISIC_0026208,,ISIC_0026780,,ISIC_0028252,,ISIC_0033688,
ISIC_0026071,,ISIC_0026866,,ISIC_0026109,,ISIC_0028297,,ISIC_0034033,
ISIC_0027007,,ISIC_0025278,,ISIC_0030195,,ISIC_0030774,,ISIC_0033618,
ISIC_0025371,,ISIC_0025523,,ISIC_0029469,,ISIC_0025769,,ISIC_0033411,
ISIC_0026688,,ISIC_0031452,,ISIC_0029006,,ISIC_0030603,,ISIC_0032912,
ISIC_0029375,,ISIC_0027341,,ISIC_0024497,,ISIC_0027558,,ISIC_0032566,
ISIC_0026627,,ISIC_0030359,,ISIC_0028955,,ISIC_0024986,,ISIC_0033418,
ISIC_0024775,,ISIC_0030814,,ISIC_0028586,,ISIC_0024804,,ISIC_0033907,
ISIC_0032023,,ISIC_0030971,,ISIC_0029005,,ISIC_0031419,,ISIC_0033059,
ISIC_0028515,,ISIC_0026344,,ISIC_0030098,,ISIC_0027729,,ISIC_0032312,
ISIC_0024855,,ISIC_0024964,,ISIC_0027464,,ISIC_0029689,,ISIC_0032697,
ISIC_0026894,,ISIC_0025631,,ISIC_0025897,,ISIC_0031153,,ISIC_0032729,
ISIC_0024559,,ISIC_0030595,,ISIC_0029019,,ISIC_0031437,,ISIC_0034238,
ISIC_0028971,,ISIC_0028910,,ISIC_0026434,,ISIC_0027288,,ISIC_0032530,
ISIC_0027485,,ISIC_0031788,,ISIC_0029122,,ISIC_0031590,,ISIC_0033443,
ISIC_0029390,,ISIC_0028462,,ISIC_0030472,,ISIC_0025050,,ISIC_0032623,
ISIC_0031684,,ISIC_0026134,,ISIC_0029403,,ISIC_0027709,,ISIC_0034217,
ISIC_0026133,,ISIC_0031084,,ISIC_0031179,,ISIC_0024807,,ISIC_0033759,
ISIC_0029762,,ISIC_0031336,,ISIC_0030943,,ISIC_0030993,,ISIC_0032998,
ISIC_0027919,,ISIC_0028437,,ISIC_0029982,,ISIC_0025184,,ISIC_0033147,
ISIC_0028588,,ISIC_0025614,,ISIC_0025679,,ISIC_0024444,,ISIC_0032721,
ISIC_0030221,,ISIC_0024953,,ISIC_0024691,,ISIC_0029556,,ISIC_0032342,
ISIC_0031854,,ISIC_0029825,,ISIC_0031820,,ISIC_0024926,,ISIC_0033162,
ISIC_0031320,,ISIC_0028768,,ISIC_0030635,,ISIC_0031947,,ISIC_0033421,
ISIC_0030692,,ISIC_0025246,,ISIC_0031059,,ISIC_0030672,,ISIC_0033075,
ISIC_0030997,,ISIC_0026659,,ISIC_0027082,,ISIC_0030571,,ISIC_0033309,
ISIC_0025211,,ISIC_0024359,,ISIC_0026979,,ISIC_0031869,,ISIC_0032346,
ISIC_0024980,,ISIC_0030330,,ISIC_0028174,,ISIC_0028661,,ISIC_0033897,
ISIC_0029794,,ISIC_0025177,,ISIC_0030450,,ISIC_0027445,,ISIC_0032351,
ISIC_0030505,,ISIC_0031710,,ISIC_0028365,,ISIC_0028908,,ISIC_0032953,
ISIC_0031764,,ISIC_0026010,,ISIC_0028633,,ISIC_0028436,,ISIC_0033266,
ISIC_0027193,,ISIC_0031403,,ISIC_0027985,,ISIC_0027514,,ISIC_0032328,
ISIC_0028368,,ISIC_0028689,,ISIC_0026977,,ISIC_0028090,,ISIC_0033540,
ISIC_0027882,,ISIC_0026971,,ISIC_0026191,,ISIC_0029692,,ISIC_0033657,
ISIC_0029393,,ISIC_0028464,,ISIC_0027333,,ISIC_0028988,,ISIC_0033622,
ISIC_0025412,,ISIC_0031885,,ISIC_0027321,,ISIC_0025889,,ISIC_0033220,
ISIC_0026465,,ISIC_0030156,,ISIC_0029976,,ISIC_0026005,,ISIC_0032106,
ISIC_0026367,,ISIC_0031663,,ISIC_0028852,,ISIC_0027440,,ISIC_0033191,
ISIC_0026436,,ISIC_0032021,,ISIC_0026036,,ISIC_0029116,,ISIC_0033742,
ISIC_0027691,,ISIC_0026495,,ISIC_0030557,,ISIC_0024565,,ISIC_0033343,
ISIC_0028683,,ISIC_0026145,,ISIC_0031919,,ISIC_0028000,,ISIC_0032440,
ISIC_0031607,,ISIC_0031833,,ISIC_0028636,,ISIC_0030325,,ISIC_0034268,
ISIC_0027122,,ISIC_0025364,,ISIC_0031932,,ISIC_0030567,,ISIC_0032528,
ISIC_0031763,,ISIC_0027520,,ISIC_0026024,,ISIC_0031348,,ISIC_0032355,
ISIC_0024540,,ISIC_0028751,,ISIC_0032032,,ISIC_0024478,,ISIC_0032647,
ISIC_0029128,,ISIC_0028510,,ISIC_0026819,,ISIC_0028647,,ISIC_0033190,
ISIC_0026836,,ISIC_0027975,,ISIC_0030810,,ISIC_0028891,,ISIC_0032457,
ISIC_0028394,,ISIC_0029552,,ISIC_0028282,,ISIC_0031469,,ISIC_0033116,
